Continent,Countries,Date,Cum_cases,Cases,Cum_deaths,Deaths,Total_vac,Single_Vac,Double_Vac,Booster_Vac,Population
Asia,Afghanistan,01/01/2021,1309.569,4.564,54.889,0.299,0,0,0,0,40099462
Asia,Afghanistan,02/01/2021,1311.389,1.82,55.138,0.249,0,0,0,0,40099462
Asia,Afghanistan,03/01/2021,1314.457,3.067,55.387,0.249,0,0,0,0,40099462
Asia,Afghanistan,04/01/2021,1319.444,4.988,55.612,0.224,0,0,0,0,40099462
Asia,Afghanistan,05/01/2021,1321.988,2.544,55.786,0.175,0,0,0,0,40099462
Asia,Afghanistan,06/01/2021,1324.332,2.344,55.961,0.175,0,0,0,0,40099462
Asia,Afghanistan,07/01/2021,1326.876,2.544,56.185,0.224,0,0,0,0,40099462
Asia,Afghanistan,08/01/2021,1329.993,3.117,56.285,0.1,0,0,0,0,40099462
Asia,Afghanistan,09/01/2021,1331.689,1.696,56.46,0.175,0,0,0,0,40099462
Asia,Afghanistan,10/01/2021,1333.908,2.219,56.784,0.324,0,0,0,0,40099462
Asia,Afghanistan,11/01/2021,1335.13,1.222,57.058,0.274,0,0,0,0,40099462
Asia,Afghanistan,12/01/2021,1336.277,1.147,57.382,0.324,0,0,0,0,40099462
Asia,Afghanistan,13/01/2021,1338.921,2.643,57.557,0.175,0,0,0,0,40099462
Asia,Afghanistan,14/01/2021,1341.04,2.12,57.707,0.15,0,0,0,0,40099462
Asia,Afghanistan,15/01/2021,1342.437,1.397,57.956,0.249,0,0,0,0,40099462
Asia,Afghanistan,16/01/2021,1345.105,2.668,58.255,0.299,0,0,0,0,40099462
Asia,Afghanistan,17/01/2021,1346.252,1.147,58.33,0.075,0,0,0,0,40099462
Asia,Afghanistan,18/01/2021,1348.198,1.945,58.43,0.1,0,0,0,0,40099462
Asia,Afghanistan,19/01/2021,1350.168,1.97,58.505,0.075,0,0,0,0,40099462
Asia,Afghanistan,20/01/2021,1353.584,3.417,58.704,0.2,0,0,0,0,40099462
Asia,Afghanistan,21/01/2021,1356.701,3.117,58.928,0.224,0,0,0,0,40099462
Asia,Afghanistan,22/01/2021,1358.697,1.995,59.103,0.175,0,0,0,0,40099462
Asia,Afghanistan,23/01/2021,1360.592,1.895,59.178,0.075,0,0,0,0,40099462
Asia,Afghanistan,24/01/2021,1361.49,0.898,59.303,0.125,0,0,0,0,40099462
Asia,Afghanistan,25/01/2021,1363.41,1.92,59.477,0.175,0,0,0,0,40099462
Asia,Afghanistan,26/01/2021,1365.355,1.945,59.577,0.1,0,0,0,0,40099462
Asia,Afghanistan,27/01/2021,1367.949,2.594,59.577,0,0,0,0,0,40099462
Asia,Afghanistan,28/01/2021,1368.871,0.923,59.776,0.2,0,0,0,0,40099462
Asia,Afghanistan,29/01/2021,1370.068,1.197,59.826,0.05,0,0,0,0,40099462
Asia,Afghanistan,30/01/2021,1371.789,1.721,59.851,0.025,0,0,0,0,40099462
Asia,Afghanistan,31/01/2021,1372.163,0.374,59.851,0,0,0,0,0,40099462
Asia,Afghanistan,01/02/2021,1373.061,0.898,59.951,0.1,0,0,0,0,40099462
Asia,Afghanistan,02/02/2021,1374.607,1.546,59.976,0.025,0,0,0,0,40099462
Asia,Afghanistan,03/02/2021,1375.929,1.322,60.001,0.025,0,0,0,0,40099462
Asia,Afghanistan,04/02/2021,1377.35,1.421,60.026,0.025,0,0,0,0,40099462
Asia,Afghanistan,05/02/2021,1378.198,0.848,60.026,0,0,0,0,0,40099462
Asia,Afghanistan,06/02/2021,1379.819,1.621,60.051,0.025,0,0,0,0,40099462
Asia,Afghanistan,07/02/2021,1379.944,0.125,60.101,0.05,0,0,0,0,40099462
Asia,Afghanistan,08/02/2021,1380.542,0.599,60.175,0.075,0,0,0,0,40099462
Asia,Afghanistan,09/02/2021,1381.166,0.623,60.2,0.025,0,0,0,0,40099462
Asia,Afghanistan,10/02/2021,1381.615,0.449,60.3,0.1,0,0,0,0,40099462
Asia,Afghanistan,11/02/2021,1382.063,0.449,60.325,0.025,0,0,0,0,40099462
Asia,Afghanistan,12/02/2021,1382.687,0.623,60.45,0.125,0,0,0,0,40099462
Asia,Afghanistan,13/02/2021,1383.385,0.698,60.525,0.075,0,0,0,0,40099462
Asia,Afghanistan,14/02/2021,1383.859,0.474,60.525,0,0,0,0,0,40099462
Asia,Afghanistan,15/02/2021,1384.408,0.549,60.525,0,0,0,0,0,40099462
Asia,Afghanistan,16/02/2021,1384.507,0.1,60.549,0.025,0,0,0,0,40099462
Asia,Afghanistan,17/02/2021,1385.056,0.549,60.549,0,0,0,0,0,40099462
Asia,Afghanistan,18/02/2021,1385.48,0.424,60.599,0.05,0,0,0,0,40099462
Asia,Afghanistan,19/02/2021,1385.929,0.449,60.599,0,0,0,0,0,40099462
Asia,Afghanistan,20/02/2021,1386.054,0.125,60.599,0,0,0,0,0,40099462
Asia,Afghanistan,21/02/2021,1386.652,0.599,60.649,0.05,0,0,0,0,40099462
Asia,Afghanistan,22/02/2021,1386.976,0.324,60.674,0.025,0,0,0,0,40099462
Asia,Afghanistan,23/02/2021,1387.699,0.723,60.724,0.05,0,0,0,0,40099462
Asia,Afghanistan,24/02/2021,1388.148,0.449,60.749,0.025,0,0,0,0,40099462
Asia,Afghanistan,25/02/2021,1388.547,0.399,60.799,0.05,0,0,0,0,40099462
Asia,Afghanistan,26/02/2021,1388.946,0.399,60.899,0.1,0,0,0,0,40099462
Asia,Afghanistan,27/02/2021,1389.221,0.274,60.924,0.025,0,0,0,0,40099462
Asia,Afghanistan,28/02/2021,1389.395,0.175,60.924,0,0.02,0.02,0,0,40099462
Asia,Afghanistan,01/03/2021,1389.869,0.474,60.948,0.025,0,0,0,0,40099462
Asia,Afghanistan,02/03/2021,1390.517,0.648,60.998,0.05,0,0,0,0,40099462
Asia,Afghanistan,03/03/2021,1390.792,0.274,60.998,0,0,0,0,0,40099462
Asia,Afghanistan,04/03/2021,1390.916,0.125,60.998,0,0,0,0,0,40099462
Asia,Afghanistan,05/03/2021,1392.213,1.297,61.073,0.075,0,0,0,0,40099462
Asia,Afghanistan,06/03/2021,1392.537,0.324,61.073,0,0,0,0,0,40099462
Asia,Afghanistan,07/03/2021,1392.712,0.175,61.073,0,0,0,0,0,40099462
Asia,Afghanistan,08/03/2021,1393.435,0.723,61.123,0.05,0,0,0,0,40099462
Asia,Afghanistan,09/03/2021,1393.435,0,61.123,0,0,0,0,0,40099462
Asia,Afghanistan,10/03/2021,1393.884,0.449,61.123,0,0,0,0,0,40099462
Asia,Afghanistan,11/03/2021,1394.458,0.574,61.123,0,0,0,0,0,40099462
Asia,Afghanistan,12/03/2021,1395.505,1.047,61.198,0.075,0,0,0,0,40099462
Asia,Afghanistan,13/03/2021,1395.505,0,61.198,0,0,0,0,0,40099462
Asia,Afghanistan,14/03/2021,1396.153,0.648,61.273,0.075,0,0,0,0,40099462
Asia,Afghanistan,15/03/2021,1396.153,0,61.323,0.05,0,0,0,0,40099462
Asia,Afghanistan,16/03/2021,1396.403,0.249,61.347,0.025,0.13,0.13,0,0,40099462
Asia,Afghanistan,17/03/2021,1396.926,0.524,61.347,0,0,0,0,0,40099462
Asia,Afghanistan,18/03/2021,1397.625,0.698,61.397,0.05,0,0,0,0,40099462
Asia,Afghanistan,19/03/2021,1398.248,0.623,61.397,0,0,0,0,0,40099462
Asia,Afghanistan,20/03/2021,1398.847,0.599,61.397,0,0,0,0,0,40099462
Asia,Afghanistan,21/03/2021,1399.096,0.249,61.422,0.025,0,0,0,0,40099462
Asia,Afghanistan,22/03/2021,1400.343,1.247,61.447,0.025,0,0,0,0,40099462
Asia,Afghanistan,23/03/2021,1400.941,0.599,61.497,0.05,0,0,0,0,40099462
Asia,Afghanistan,24/03/2021,1401.316,0.374,61.497,0,0,0,0,0,40099462
Asia,Afghanistan,25/03/2021,1402.163,0.848,61.522,0.025,0,0,0,0,40099462
Asia,Afghanistan,26/03/2021,1402.862,0.698,61.522,0,0,0,0,0,40099462
Asia,Afghanistan,27/03/2021,1403.759,0.898,61.572,0.05,0,0,0,0,40099462
Asia,Afghanistan,28/03/2021,1403.859,0.1,61.597,0.025,0,0,0,0,40099462
Asia,Afghanistan,29/03/2021,1404.557,0.698,61.647,0.05,0,0,0,0,40099462
Asia,Afghanistan,30/03/2021,1406.104,1.546,61.746,0.1,0,0,0,0,40099462
Asia,Afghanistan,31/03/2021,1407.849,1.746,61.946,0.2,0,0,0,0,40099462
Asia,Afghanistan,01/04/2021,1409.42,1.571,62.071,0.125,0,0,0,0,40099462
Asia,Afghanistan,02/04/2021,1410.792,1.372,62.22,0.15,0,0,0,0,40099462
Asia,Afghanistan,03/04/2021,1411.366,0.574,62.245,0.025,0,0,0,0,40099462
Asia,Afghanistan,04/04/2021,1413.386,2.02,62.27,0.025,0,0,0,0,40099462
Asia,Afghanistan,05/04/2021,1414.408,1.022,62.544,0.274,0,0,0,0,40099462
Asia,Afghanistan,06/04/2021,1415.954,1.546,62.644,0.1,0,0,0,0,40099462
Asia,Afghanistan,07/04/2021,1418.298,2.344,62.644,0,0.3,0.3,0,0,40099462
Asia,Afghanistan,08/04/2021,1420.044,1.746,62.744,0.1,0,0,0,0,40099462
Asia,Afghanistan,09/04/2021,1421.939,1.895,62.869,0.125,0,0,0,0,40099462
Asia,Afghanistan,10/04/2021,1425.057,3.117,62.869,0,0,0,0,0,40099462
Asia,Afghanistan,11/04/2021,1425.456,0.399,62.869,0,0,0,0,0,40099462
Asia,Afghanistan,12/04/2021,1427.5,2.045,63.068,0.2,0,0,0,0,40099462
Asia,Afghanistan,13/04/2021,1430.543,3.042,63.068,0,0,0,0,0,40099462
Asia,Afghanistan,14/04/2021,1433.735,3.192,63.143,0.075,0,0,0,0,40099462
Asia,Afghanistan,15/04/2021,1434.782,1.047,63.168,0.025,0,0,0,0,40099462
Asia,Afghanistan,16/04/2021,1436.728,1.945,63.218,0.05,0,0,0,0,40099462
Asia,Afghanistan,17/04/2021,1439.446,2.718,63.318,0.1,0,0,0,0,40099462
Asia,Afghanistan,18/04/2021,1441.241,1.796,63.318,0,0,0,0,0,40099462
Asia,Afghanistan,19/04/2021,1443.86,2.618,63.492,0.175,0,0,0,0,40099462
Asia,Afghanistan,20/04/2021,1447.326,3.466,63.567,0.075,0,0,0,0,40099462
Asia,Afghanistan,21/04/2021,1451.74,4.414,63.766,0.2,0,0,0,0,40099462
Asia,Afghanistan,22/04/2021,1454.184,2.444,63.866,0.1,0.6,0.6,0,0,40099462
Asia,Afghanistan,23/04/2021,1459.92,5.736,63.966,0.1,0,0,0,0,40099462
Asia,Afghanistan,24/04/2021,1464.608,4.688,64.141,0.175,0,0,0,0,40099462
Asia,Afghanistan,25/04/2021,1467.426,2.818,64.39,0.249,0,0,0,0,40099462
Asia,Afghanistan,26/04/2021,1471.716,4.289,64.639,0.249,0,0,0,0,40099462
Asia,Afghanistan,27/04/2021,1476.952,5.237,64.789,0.15,0,0,0,0,40099462
Asia,Afghanistan,28/04/2021,1480.568,3.616,65.113,0.324,0,0,0,0,40099462
Asia,Afghanistan,29/04/2021,1485.706,5.137,65.288,0.175,0,0,0,0,40099462
Asia,Afghanistan,30/04/2021,1489.92,4.215,65.462,0.175,0,0,0,0,40099462
Asia,Afghanistan,01/05/2021,1494.758,4.838,65.612,0.15,0,0,0,0,40099462
Asia,Afghanistan,02/05/2021,1499.322,4.564,65.761,0.15,0,0,0,0,40099462
Asia,Afghanistan,03/05/2021,1503.761,4.439,65.886,0.125,0,0,0,0,40099462
Asia,Afghanistan,04/05/2021,1510.32,6.559,66.036,0.15,0,0,0,0,40099462
Asia,Afghanistan,05/05/2021,1516.155,5.835,66.185,0.15,0,0,0,0,40099462
Asia,Afghanistan,06/05/2021,1525.257,9.102,66.435,0.249,0,0,0,0,40099462
Asia,Afghanistan,07/05/2021,1532.564,7.307,66.659,0.224,0,0,0,0,40099462
Asia,Afghanistan,08/05/2021,1540.046,7.481,66.909,0.249,0,0,0,0,40099462
Asia,Afghanistan,09/05/2021,1542.215,2.17,66.983,0.075,0,0,0,0,40099462
Asia,Afghanistan,10/05/2021,1547.727,5.511,67.283,0.299,0,0,0,0,40099462
Asia,Afghanistan,11/05/2021,1556.205,8.479,67.582,0.299,1.26,1.12,0.14,0,40099462
Asia,Afghanistan,12/05/2021,1564.061,7.855,67.657,0.075,0,0,0,0,40099462
Asia,Afghanistan,13/05/2021,1572.216,8.155,67.856,0.2,0,0,0,0,40099462
Asia,Afghanistan,14/05/2021,1579.946,7.731,68.081,0.224,0,0,0,0,40099462
Asia,Afghanistan,15/05/2021,1581.368,1.421,68.156,0.075,0,0,0,0,40099462
Asia,Afghanistan,16/05/2021,1583.163,1.796,68.38,0.224,0,0,0,0,40099462
Asia,Afghanistan,17/05/2021,1586.006,2.843,68.455,0.075,0,0,0,0,40099462
Asia,Afghanistan,18/05/2021,1591.518,5.511,68.604,0.15,0,0,0,0,40099462
Asia,Afghanistan,19/05/2021,1599.074,7.556,68.879,0.274,0,0,0,0,40099462
Asia,Afghanistan,20/05/2021,1610.371,11.297,69.128,0.249,1.37,1.17,0.19,0,40099462
Asia,Afghanistan,21/05/2021,1622.964,12.594,69.377,0.249,0,0,0,0,40099462
Asia,Afghanistan,22/05/2021,1633.089,10.125,69.627,0.249,0,0,0,0,40099462
Asia,Afghanistan,23/05/2021,1639.124,6.035,69.876,0.249,0,0,0,0,40099462
Asia,Afghanistan,24/05/2021,1652.765,13.641,70.126,0.249,1.43,1.19,0.24,0,40099462
Asia,Afghanistan,25/05/2021,1668.426,15.661,70.724,0.599,0,0,0,0,40099462
Asia,Afghanistan,26/05/2021,1689.374,20.948,71.198,0.474,1.47,1.2,0.28,0,40099462
Asia,Afghanistan,27/05/2021,1704.911,15.536,71.547,0.349,1.48,1.2,0.28,0,40099462
Asia,Afghanistan,28/05/2021,1723.963,19.053,71.846,0.299,0,0,0,0,40099462
Asia,Afghanistan,29/05/2021,1748.427,24.464,72.295,0.449,0,0,0,0,40099462
Asia,Afghanistan,30/05/2021,1764.637,16.21,72.794,0.499,1.5,1.2,0.3,0,40099462
Asia,Afghanistan,31/05/2021,1791.495,26.858,73.417,0.623,0,0,0,0,40099462
Asia,Afghanistan,01/06/2021,1819.9,28.404,74.141,0.723,0,0,0,0,40099462
Asia,Afghanistan,02/06/2021,1846.06,26.16,74.989,0.848,1.56,1.2,0.36,0,40099462
Asia,Afghanistan,03/06/2021,1873.317,27.257,75.662,0.673,1.57,1.2,0.37,0,40099462
Asia,Afghanistan,04/06/2021,1910.948,37.631,76.51,0.848,0,0,0,0,40099462
Asia,Afghanistan,05/06/2021,1944.241,33.292,77.408,0.898,0,0,0,0,40099462
Asia,Afghanistan,06/06/2021,1975.687,31.447,78.43,1.022,0,0,0,0,40099462
Asia,Afghanistan,07/06/2021,2016.012,40.325,79.477,1.047,0,0,0,0,40099462
Asia,Afghanistan,08/06/2021,2053.045,37.033,81.073,1.596,1.6,1.2,0.39,0,40099462
Asia,Afghanistan,09/06/2021,2096.038,42.993,82.42,1.347,0,0,0,0,40099462
Asia,Afghanistan,10/06/2021,2141.974,45.936,83.692,1.272,0,0,0,0,40099462
Asia,Afghanistan,11/06/2021,2187.461,45.487,85.088,1.397,0,0,0,0,40099462
Asia,Afghanistan,12/06/2021,2212.997,25.537,86.011,0.923,0,0,0,0,40099462
Asia,Afghanistan,13/06/2021,2240.953,27.955,87.956,1.945,0,0,0,0,40099462
Asia,Afghanistan,14/06/2021,2280.779,39.826,90.076,2.12,1.65,1.21,0.44,0,40099462
Asia,Afghanistan,15/06/2021,2326.016,45.238,91.847,1.771,0,0,0,0,40099462
Asia,Afghanistan,16/06/2021,2326.415,0.399,91.847,0,0,0,0,0,40099462
Asia,Afghanistan,17/06/2021,2407.289,80.874,95.812,3.965,0,0,0,0,40099462
Asia,Afghanistan,18/06/2021,2462.228,54.938,98.106,2.294,0,0,0,0,40099462
Asia,Afghanistan,19/06/2021,2506.792,44.564,100.5,2.394,0,0,0,0,40099462
Asia,Afghanistan,20/06/2021,2541.331,34.539,102.794,2.294,0,0,0,0,40099462
Asia,Afghanistan,21/06/2021,2591.107,49.776,105.114,2.319,0,0,0,0,40099462
Asia,Afghanistan,22/06/2021,2637.168,46.06,107.059,1.945,1.91,1.45,0.46,0,40099462
Asia,Afghanistan,23/06/2021,2692.231,55.063,108.879,1.82,0,0,0,0,40099462
Asia,Afghanistan,24/06/2021,2731.508,39.277,111.024,2.145,0,0,0,0,40099462
Asia,Afghanistan,25/06/2021,2782.88,51.372,112.695,1.671,0,0,0,0,40099462
Asia,Afghanistan,26/06/2021,2821.085,38.205,114.565,1.87,0,0,0,0,40099462
Asia,Afghanistan,27/06/2021,2848.417,27.332,115.962,1.397,2.08,1.62,0.46,0,40099462
Asia,Afghanistan,28/06/2021,2886.597,38.18,117.957,1.995,0,0,0,0,40099462
Asia,Afghanistan,29/06/2021,2921.685,35.088,119.553,1.596,0,0,0,0,40099462
Asia,Afghanistan,30/06/2021,2959.117,37.432,121.473,1.92,2.21,1.74,0.47,0,40099462
Asia,Afghanistan,01/07/2021,2997.945,38.828,123.742,2.269,0,0,0,0,40099462
Asia,Afghanistan,02/07/2021,3046.325,48.38,125.887,2.145,0,0,0,0,40099462
Asia,Afghanistan,03/07/2021,3079.468,33.143,127.358,1.471,0,0,0,0,40099462
Asia,Afghanistan,04/07/2021,3110.964,31.497,129.653,2.294,0,0,0,0,40099462
Asia,Afghanistan,05/07/2021,3140.616,29.651,131.747,2.095,2.28,1.81,0.47,0,40099462
Asia,Afghanistan,06/07/2021,3178.696,38.08,133.668,1.92,0,0,0,0,40099462
Asia,Afghanistan,07/07/2021,3217.524,38.828,135.039,1.372,2.33,1.83,0.5,0,40099462
Asia,Afghanistan,08/07/2021,3244.757,27.232,136.585,1.546,0,0,0,0,40099462
Asia,Afghanistan,09/07/2021,3281.49,36.734,138.68,2.095,0,0,0,0,40099462
Asia,Afghanistan,10/07/2021,3311.192,29.701,140.6,1.92,0,0,0,0,40099462
Asia,Afghanistan,11/07/2021,3331.167,19.975,142.745,2.145,2.4,1.85,0.55,0,40099462
Asia,Afghanistan,12/07/2021,3357.975,26.808,144.416,1.671,0,0,0,0,40099462
Asia,Afghanistan,13/07/2021,3388.799,30.823,145.862,1.446,0,0,0,0,40099462
Asia,Afghanistan,14/07/2021,3407.602,18.803,147.708,1.845,2.55,0,0,0,40099462
Asia,Afghanistan,15/07/2021,3437.777,30.175,149.204,1.496,0,0,0,0,40099462
Asia,Afghanistan,16/07/2021,3467.653,29.876,151.423,2.219,0,0,0,0,40099462
Asia,Afghanistan,17/07/2021,3496.905,29.252,152.072,0.648,0,0,0,0,40099462
Asia,Afghanistan,18/07/2021,3506.331,9.427,153.294,1.222,2.73,0,0,0,40099462
Asia,Afghanistan,19/07/2021,3528.701,22.369,154.94,1.646,0,0,0,0,40099462
Asia,Afghanistan,20/07/2021,3551.519,22.818,156.261,1.322,0,0,0,0,40099462
Asia,Afghanistan,21/07/2021,3560.197,8.678,156.935,0.673,0,0,0,0,40099462
Asia,Afghanistan,22/07/2021,3570.696,10.499,157.733,0.798,0,0,0,0,40099462
Asia,Afghanistan,23/07/2021,3577.08,6.384,158.531,0.798,0,0,0,0,40099462
Asia,Afghanistan,24/07/2021,3582.741,5.661,159.429,0.898,2.92,0,0,0,40099462
Asia,Afghanistan,25/07/2021,3587.854,5.112,160.227,0.798,0,0,0,0,40099462
Asia,Afghanistan,26/07/2021,3598.178,10.324,161.523,1.297,0,0,0,0,40099462
Asia,Afghanistan,27/07/2021,3616.208,18.03,162.471,0.948,0,0,0,0,40099462
Asia,Afghanistan,28/07/2021,3629.774,13.566,164.017,1.546,0,0,0,0,40099462
Asia,Afghanistan,29/07/2021,3640.847,11.072,164.965,0.948,0,0,0,0,40099462
Asia,Afghanistan,30/07/2021,3653.989,13.142,166.511,1.546,0,0,0,0,40099462
Asia,Afghanistan,31/07/2021,3669.725,15.736,167.284,0.773,0,0,0,0,40099462
Asia,Afghanistan,01/08/2021,3678.379,8.653,168.007,0.723,0,0,0,0,40099462
Asia,Afghanistan,02/08/2021,3690.449,12.07,168.93,0.923,0,0,0,0,40099462
Asia,Afghanistan,03/08/2021,3705.087,14.639,169.678,0.748,0,0,0,0,40099462
Asia,Afghanistan,04/08/2021,3714.09,9.003,170.476,0.798,0,0,0,0,40099462
Asia,Afghanistan,05/08/2021,3724.763,10.673,171.174,0.698,0,0,0,0,40099462
Asia,Afghanistan,06/08/2021,3735.96,11.197,171.548,0.374,0,0,0,0,40099462
Asia,Afghanistan,07/08/2021,3746.684,10.723,171.997,0.449,0,0,0,0,40099462
Asia,Afghanistan,08/08/2021,3752.12,5.436,172.272,0.274,0,0,0,0,40099462
Asia,Afghanistan,09/08/2021,3760.1,7.98,172.97,0.698,0,0,0,0,40099462
Asia,Afghanistan,10/08/2021,3765.961,5.86,173.593,0.623,0,0,0,0,40099462
Asia,Afghanistan,11/08/2021,3772.894,6.933,174.017,0.424,0,0,0,0,40099462
Asia,Afghanistan,12/08/2021,3779.677,6.783,174.267,0.249,0,0,0,0,40099462
Asia,Afghanistan,13/08/2021,3784.839,5.162,174.566,0.299,0,0,0,0,40099462
Asia,Afghanistan,14/08/2021,3789.103,4.264,174.815,0.249,0,0,0,0,40099462
Asia,Afghanistan,15/08/2021,3791.398,2.294,175.09,0.274,0,0,0,0,40099462
Asia,Afghanistan,16/08/2021,3794.116,2.718,175.189,0.1,0,0,0,0,40099462
Asia,Afghanistan,17/08/2021,3796.634,2.519,175.339,0.15,0,0,0,0,40099462
Asia,Afghanistan,18/08/2021,3799.627,2.993,175.638,0.299,0,0,0,0,40099462
Asia,Afghanistan,19/08/2021,3800.824,1.197,175.738,0.1,0,0,0,0,40099462
Asia,Afghanistan,20/08/2021,3801.747,0.923,175.913,0.175,3,1.92,1.07,0,40099462
Asia,Afghanistan,21/08/2021,3802.969,1.222,176.187,0.274,0,0,0,0,40099462
Asia,Afghanistan,22/08/2021,3803.318,0.349,176.312,0.125,0,0,0,0,40099462
Asia,Afghanistan,23/08/2021,3805.113,1.796,176.461,0.15,0,0,0,0,40099462
Asia,Afghanistan,24/08/2021,3807.034,1.92,176.636,0.175,0,0,0,0,40099462
Asia,Afghanistan,25/08/2021,3808.58,1.546,176.81,0.175,0,0,0,0,40099462
Asia,Afghanistan,26/08/2021,3811.074,2.494,176.885,0.075,0,0,0,0,40099462
Asia,Afghanistan,27/08/2021,3814.515,3.441,177.085,0.2,0,0,0,0,40099462
Asia,Afghanistan,28/08/2021,3815.687,1.172,177.135,0.05,0,0,0,0,40099462
Asia,Afghanistan,29/08/2021,3816.335,0.648,177.284,0.15,0,0,0,0,40099462
Asia,Afghanistan,30/08/2021,3819.203,2.868,177.459,0.175,0,0,0,0,40099462
Asia,Afghanistan,31/08/2021,3820.999,1.796,177.509,0.05,4.94,1.93,0,0,40099462
Asia,Afghanistan,01/09/2021,3821.996,0.998,177.633,0.125,0,0,0,0,40099462
Asia,Afghanistan,02/09/2021,3823.144,1.147,177.733,0.1,0,0,0,0,40099462
Asia,Afghanistan,03/09/2021,3824.864,1.721,177.733,0,0,0,0,0,40099462
Asia,Afghanistan,04/09/2021,3825.363,0.499,177.758,0.025,0,0,0,0,40099462
Asia,Afghanistan,05/09/2021,3826.061,0.698,177.858,0.1,0,0,0,0,40099462
Asia,Afghanistan,06/09/2021,3828.829,2.768,178.082,0.224,0,0,0,0,40099462
Asia,Afghanistan,07/09/2021,3831.124,2.294,178.157,0.075,0,0,0,0,40099462
Asia,Afghanistan,08/09/2021,3833.867,2.743,178.332,0.175,0,0,0,0,40099462
Asia,Afghanistan,09/09/2021,3836.46,2.594,178.481,0.15,0,0,0,0,40099462
Asia,Afghanistan,10/09/2021,3839.503,3.042,178.656,0.175,0,0,0,0,40099462
Asia,Afghanistan,11/09/2021,3840.002,0.499,178.731,0.075,0,0,0,0,40099462
Asia,Afghanistan,12/09/2021,3840.201,0.2,178.731,0,0,0,0,0,40099462
Asia,Afghanistan,13/09/2021,3842.795,2.594,178.78,0.05,0,0,0,0,40099462
Asia,Afghanistan,14/09/2021,3844.939,2.145,178.83,0.05,0,0,0,0,40099462
Asia,Afghanistan,15/09/2021,3847.508,2.569,178.905,0.075,0,0,0,0,40099462
Asia,Afghanistan,16/09/2021,3849.453,1.945,179.13,0.224,0,0,0,0,40099462
Asia,Afghanistan,17/09/2021,3852.595,3.142,179.204,0.075,0,0,0,0,40099462
Asia,Afghanistan,18/09/2021,3852.595,0,179.204,0,0,0,0,0,40099462
Asia,Afghanistan,19/09/2021,3852.595,0,179.204,0,0,0,0,0,40099462
Asia,Afghanistan,20/09/2021,3855.039,2.444,179.529,0.324,0,0,0,0,40099462
Asia,Afghanistan,21/09/2021,3858.206,3.167,179.529,0,0,0,0,0,40099462
Asia,Afghanistan,22/09/2021,3859.329,1.122,179.529,0,0,0,0,0,40099462
Asia,Afghanistan,23/09/2021,3860.401,1.072,179.529,0,0,0,0,0,40099462
Asia,Afghanistan,24/09/2021,3864.391,3.99,179.529,0,0,0,0,0,40099462
Asia,Afghanistan,25/09/2021,3864.391,0,179.529,0,0,0,0,0,40099462
Asia,Afghanistan,26/09/2021,3864.391,0,179.529,0,0,0,0,0,40099462
Asia,Afghanistan,27/09/2021,3867.184,2.793,179.554,0.025,0,0,0,0,40099462
Asia,Afghanistan,28/09/2021,3867.708,0.524,179.578,0.025,0,0,0,0,40099462
Asia,Afghanistan,29/09/2021,3868.581,0.873,179.653,0.075,0,0,0,0,40099462
Asia,Afghanistan,30/09/2021,3869.728,1.147,179.653,0,5.91,2.07,0,0,40099462
Asia,Afghanistan,01/10/2021,3870.152,0.424,179.703,0.05,0,0,0,0,40099462
Asia,Afghanistan,02/10/2021,3870.152,0,179.703,0,0,0,0,0,40099462
Asia,Afghanistan,03/10/2021,3870.152,0,179.703,0,0,0,0,0,40099462
Asia,Afghanistan,04/10/2021,3872.546,2.394,179.853,0.15,0,0,0,0,40099462
Asia,Afghanistan,05/10/2021,3873.094,0.549,179.903,0.05,0,0,0,0,40099462
Asia,Afghanistan,06/10/2021,3874.865,1.771,180.052,0.15,0,0,0,0,40099462
Asia,Afghanistan,07/10/2021,3876.087,1.222,180.077,0.025,0,0,0,0,40099462
Asia,Afghanistan,08/10/2021,3876.561,0.474,180.077,0,0,0,0,0,40099462
Asia,Afghanistan,09/10/2021,3877.01,0.449,180.077,0,0,0,0,0,40099462
Asia,Afghanistan,10/10/2021,3878.057,1.047,180.177,0.1,0,0,0,0,40099462
Asia,Afghanistan,11/10/2021,3878.855,0.798,180.252,0.075,0,0,0,0,40099462
Asia,Afghanistan,12/10/2021,3880.326,1.471,180.302,0.05,0,0,0,0,40099462
Asia,Afghanistan,13/10/2021,3881.025,0.698,180.401,0.1,0,0,0,0,40099462
Asia,Afghanistan,14/10/2021,3882.396,1.372,180.501,0.1,0,0,0,0,40099462
Asia,Afghanistan,15/10/2021,3882.546,0.15,180.501,0,0,0,0,0,40099462
Asia,Afghanistan,16/10/2021,3883.818,1.272,180.501,0,0,0,0,0,40099462
Asia,Afghanistan,17/10/2021,3884.441,0.623,180.626,0.125,0,0,0,0,40099462
Asia,Afghanistan,18/10/2021,3884.74,0.299,180.701,0.075,0,0,0,0,40099462
Asia,Afghanistan,19/10/2021,3885.364,0.623,180.726,0.025,0,0,0,0,40099462
Asia,Afghanistan,20/10/2021,3886.81,1.446,180.726,0,0,0,0,0,40099462
Asia,Afghanistan,21/10/2021,3887.608,0.798,180.775,0.05,0,0,0,0,40099462
Asia,Afghanistan,22/10/2021,3888.606,0.998,180.85,0.075,0,0,0,0,40099462
Asia,Afghanistan,23/10/2021,3888.83,0.224,180.875,0.025,0,0,0,0,40099462
